,step,vertical_idx,horizontal_idx
0,3,4,3
1,8,1,3
2,9,2,2
3,16,1,2
4,17,4,1
5,22,3,1
6,23,4,2
7,25,4,3
8,32,1,0
9,32,3,2
10,36,4,2
11,38,4,2
12,43,3,3
13,47,3,3
14,50,1,2
15,62,2,1
16,67,0,1
17,86,3,2
18,88,2,3
19,99,2,2
20,102,4,2
21,106,2,3
22,108,4,1
23,114,2,4
24,117,4,4
25,118,3,2
26,119,1,1
27,122,0,3
28,128,0,1
29,128,0,2
30,134,1,4
31,134,3,1
32,137,2,3
33,137,3,2
34,139,0,1
35,145,2,2
36,145,4,2
37,148,1,0
38,148,2,1
39,150,4,1
40,153,2,3
41,154,1,1
42,154,3,2
43,169,4,3
44,172,1,1
45,177,1,1
46,177,4,3
47,185,4,0
48,189,4,3
49,192,2,2
50,193,1,2
51,195,4,1
52,197,2,1
53,198,4,3
54,199,1,0
