,step,vertical_idx,horizontal_idx
0,2,1,3
1,13,2,1
2,14,1,1
3,22,2,4
4,24,1,2
5,24,2,4
6,28,1,3
7,32,0,1
8,43,3,3
9,45,3,0
10,47,0,1
11,50,2,1
12,51,2,3
13,52,0,2
14,69,1,0
15,69,3,2
16,73,4,2
17,76,0,2
18,81,0,3
19,84,0,4
20,85,2,3
21,92,3,2
22,95,1,2
23,95,3,1
24,96,0,0
25,98,2,2
26,99,3,1
27,100,3,3
28,102,3,4
29,106,0,1
30,110,1,3
31,116,0,0
32,117,2,3
33,125,2,3
34,131,2,3
35,132,4,1
36,135,2,4
37,141,0,4
38,142,1,1
39,145,2,2
40,150,3,2
41,164,4,3
42,171,3,1
43,178,0,2
44,178,2,2
45,184,4,2
46,185,1,1
47,193,1,2
48,193,4,2
49,196,2,1
50,197,3,2
