,step,vertical_idx,horizontal_idx
0,9,0,1
1,14,4,2
2,17,1,0
3,17,1,1
4,23,1,1
5,24,1,1
6,26,3,3
7,28,4,0
8,36,3,2
9,41,3,4
10,54,1,1
11,54,2,2
12,55,1,2
13,55,2,2
14,70,4,2
15,75,3,1
16,77,1,1
17,81,2,2
18,81,3,2
19,90,4,1
20,97,4,2
21,101,2,3
22,105,1,2
23,108,0,1
24,109,3,2
25,113,1,3
26,114,0,1
27,117,0,2
28,122,2,3
29,125,0,1
30,128,1,1
31,133,1,1
32,138,2,3
33,141,0,3
34,143,1,2
35,144,0,2
36,144,3,2
37,146,0,2
38,147,1,3
39,150,4,4
40,152,3,3
41,154,0,0
42,155,3,2
43,156,1,1
44,157,1,2
45,160,1,4
46,163,4,0
47,163,4,2
48,171,1,0
49,176,3,4
50,185,4,2
51,188,2,4
52,192,1,1
