,step,vertical_idx,horizontal_idx
0,2,1,1
1,2,1,4
2,5,1,1
3,8,4,2
4,16,1,2
5,17,4,2
6,20,0,1
7,23,0,2
8,25,1,3
9,29,2,3
10,31,3,3
11,35,2,3
12,42,1,2
13,59,2,4
14,67,2,3
15,68,4,4
16,69,2,1
17,81,1,0
18,81,2,3
19,83,4,1
20,86,2,3
21,88,3,1
22,97,2,3
23,102,3,4
24,109,2,3
25,117,1,2
26,118,4,2
27,123,3,2
28,124,2,1
29,125,1,0
30,131,1,0
31,133,4,3
32,136,1,3
33,142,4,3
34,143,0,3
35,145,4,3
36,150,0,4
37,150,4,2
38,153,3,1
39,153,4,2
40,156,2,2
41,162,2,1
42,164,4,2
43,167,4,3
44,168,1,0
45,173,1,1
46,173,4,3
47,189,4,2
48,190,4,3
49,193,3,2
50,195,3,4
51,197,1,1
