,step,vertical_idx,horizontal_idx
0,2,2,3
1,15,0,2
2,15,4,3
3,16,4,0
4,20,4,3
5,33,1,3
6,43,0,1
7,43,1,2
8,43,2,1
9,45,4,1
10,47,0,1
11,53,4,3
12,61,2,3
13,62,2,1
14,64,2,3
15,68,1,3
16,71,0,1
17,74,1,2
18,75,2,2
19,76,0,1
20,79,1,4
21,83,4,2
22,109,1,1
23,111,1,0
24,113,0,0
25,113,2,4
26,121,3,3
27,122,2,1
28,127,0,1
29,132,4,2
30,134,2,2
31,136,2,1
32,152,1,0
33,153,2,1
34,154,2,3
35,155,1,2
36,157,2,2
37,157,4,4
38,158,4,4
39,161,4,2
40,170,3,2
41,172,4,2
42,173,3,3
43,179,4,2
44,181,2,1
45,182,2,4
46,185,1,0
47,198,4,3
