,step,vertical_idx,horizontal_idx
0,10,0,4
1,14,0,1
2,18,1,3
3,26,1,2
4,26,2,4
5,26,4,2
6,32,2,2
7,46,3,0
8,47,2,3
9,47,2,4
10,48,2,3
11,50,3,3
12,56,1,1
13,57,1,3
14,57,3,1
15,70,0,0
16,78,2,3
17,79,4,3
18,81,0,3
19,85,1,2
20,85,3,1
21,87,0,1
22,88,2,1
23,92,0,1
24,99,1,4
25,101,1,1
26,111,1,1
27,112,1,1
28,116,1,1
29,118,0,3
30,125,4,1
31,126,3,3
32,134,2,3
33,137,3,1
34,141,1,1
35,147,1,4
36,154,2,2
37,157,4,2
38,159,0,1
39,159,1,2
40,163,2,2
41,173,3,1
42,181,0,3
43,184,1,1
44,184,1,3
45,185,2,4
46,187,1,3
47,193,4,3
48,194,2,3
49,195,4,2
