,step,vertical_idx,horizontal_idx
0,4,4,2
1,8,2,3
2,21,3,2
3,22,1,3
4,24,2,3
5,29,1,1
6,29,4,2
7,35,4,0
8,38,3,3
9,39,1,1
10,41,3,4
11,47,2,2
12,49,4,3
13,52,1,2
14,55,2,2
15,57,2,2
16,61,0,4
17,93,0,1
18,93,1,1
19,96,4,4
20,97,2,4
21,98,2,3
22,98,3,3
23,104,4,3
24,109,2,4
25,111,2,2
26,112,0,1
27,113,1,1
28,115,2,4
29,120,0,4
30,120,1,2
31,126,1,0
32,127,1,2
33,127,2,4
34,131,4,4
35,132,1,3
36,134,4,3
37,138,3,2
38,143,1,3
39,152,3,1
40,157,3,3
41,161,1,1
42,161,2,4
43,164,3,1
44,167,1,1
45,175,1,2
46,177,1,0
47,183,3,0
48,184,2,2
49,189,4,0
50,193,4,2
51,194,4,1
52,195,2,1
53,195,2,3
54,198,1,2
55,200,1,1
56,200,2,3
