,step,vertical_idx,horizontal_idx
0,1,1,1
1,5,4,3
2,6,2,3
3,7,1,3
4,10,1,2
5,13,0,2
6,21,1,2
7,24,4,2
8,39,2,3
9,41,4,2
10,43,4,1
11,45,4,2
12,47,1,0
13,50,2,4
14,51,4,2
15,56,3,2
16,58,1,2
17,64,1,1
18,64,4,2
19,66,4,2
20,67,4,2
21,68,0,2
22,68,1,1
23,70,3,1
24,71,1,1
25,83,4,2
26,84,1,1
27,85,2,3
28,90,2,2
29,91,3,3
30,92,3,4
31,94,3,2
32,99,2,1
33,106,1,1
34,107,3,4
35,112,4,2
36,115,1,2
37,116,0,2
38,117,1,1
39,117,2,3
40,118,2,1
41,130,1,1
42,130,2,3
43,131,2,3
44,133,1,4
45,136,1,2
46,140,1,4
47,146,0,1
48,146,2,3
49,147,1,1
50,147,2,4
51,148,4,2
52,150,3,4
53,151,4,2
54,152,2,3
55,155,4,1
56,159,1,2
57,159,2,3
58,168,2,3
59,168,3,3
60,169,2,2
61,173,0,2
62,175,1,1
63,176,4,3
64,183,3,2
65,187,4,3
66,189,1,0
67,189,2,4
68,189,3,2
69,190,2,1
70,190,3,1
71,194,1,3
72,195,3,2
73,195,3,3
