,step,vertical_idx,horizontal_idx
0,1,3,1
1,17,1,2
2,22,0,2
3,24,3,3
4,25,2,1
5,26,0,1
6,33,1,0
7,37,4,2
8,38,3,2
9,39,4,1
10,41,0,2
11,55,4,2
12,58,2,1
13,63,2,1
14,64,2,3
15,66,2,1
16,73,1,2
17,76,3,0
18,78,4,3
19,82,0,3
20,86,0,3
21,86,2,2
22,88,1,3
23,88,3,1
24,91,3,2
25,95,1,0
26,97,1,3
27,107,4,1
28,111,1,2
29,111,4,2
30,112,1,2
31,114,4,3
32,115,2,3
33,117,3,2
34,124,4,3
35,131,3,2
36,132,4,3
37,133,4,2
38,139,2,4
39,148,1,4
40,148,2,3
41,155,1,2
42,155,4,3
43,157,2,1
44,172,3,3
45,173,0,2
46,179,0,0
47,183,1,1
48,194,2,2
49,196,2,4
50,196,4,3
51,200,1,2
