,step,vertical_idx,horizontal_idx
0,9,4,4
1,23,3,1
2,25,2,2
3,26,3,2
4,27,1,2
5,30,0,0
6,30,1,2
7,30,2,4
8,34,0,0
9,38,4,1
10,39,3,3
11,41,3,0
12,47,3,4
13,49,0,0
14,75,2,2
15,75,3,4
16,81,3,3
17,87,4,1
18,89,1,0
19,90,2,2
20,91,0,2
21,93,1,1
22,93,4,4
23,96,2,4
24,99,1,1
25,111,2,1
26,118,1,3
27,127,3,3
28,129,1,1
29,130,4,1
30,135,2,2
31,142,3,3
32,152,1,1
33,155,2,2
34,160,2,4
35,161,2,3
36,166,1,0
37,170,0,4
38,171,4,3
39,174,3,4
40,177,0,2
41,179,1,2
42,189,3,1
43,196,1,2
44,198,1,3
45,199,4,1
