,step,vertical_idx,horizontal_idx
0,2,2,3
1,2,3,4
2,5,3,0
3,6,4,2
4,7,4,2
5,9,2,2
6,9,4,2
7,12,2,3
8,16,4,4
9,17,1,4
10,18,3,2
11,21,2,2
12,29,0,3
13,33,4,2
14,34,0,1
15,47,1,2
16,47,2,3
17,48,2,3
18,59,1,4
19,60,0,2
20,63,1,1
21,75,1,1
22,79,1,3
23,85,1,4
24,85,4,1
25,87,1,1
26,90,1,3
27,90,2,1
28,91,0,3
29,95,3,2
30,104,1,1
31,104,2,4
32,112,4,2
33,117,2,3
34,118,4,3
35,119,4,3
36,133,2,2
37,141,2,2
38,148,1,1
39,154,2,3
40,156,1,3
41,158,1,0
42,161,4,2
43,176,4,2
44,178,3,2
45,191,2,2
46,196,4,3
47,197,2,1
48,197,2,3
49,199,1,1
