,step,vertical_idx,horizontal_idx
0,7,2,1
1,11,1,1
2,16,3,1
3,18,2,2
4,27,1,2
5,30,2,3
6,35,4,2
7,37,2,4
8,41,3,1
9,42,4,3
10,45,3,1
11,52,1,3
12,52,3,4
13,53,4,2
14,54,4,2
15,57,2,4
16,63,4,0
17,67,0,1
18,73,1,2
19,73,1,3
20,74,1,1
21,74,2,3
22,74,4,1
23,75,3,2
24,77,4,1
25,79,1,4
26,83,2,2
27,92,2,1
28,95,4,3
29,106,3,1
30,106,4,2
31,115,0,3
32,119,2,3
33,120,1,2
34,128,2,2
35,128,2,3
36,133,1,1
37,143,2,3
38,146,0,0
39,151,1,1
40,154,3,1
41,162,1,1
42,165,2,3
43,165,4,2
44,178,2,3
45,182,4,2
46,186,1,0
47,187,1,1
48,188,0,2
49,196,0,2
50,197,1,0
