,step,vertical_idx,horizontal_idx
0,14,3,4
1,23,2,2
2,25,3,4
3,33,2,2
4,34,1,4
5,39,2,2
6,39,4,2
7,41,1,1
8,46,4,3
9,48,2,4
10,64,0,0
11,70,3,4
12,74,1,1
13,74,4,3
14,77,4,2
15,87,2,3
16,89,2,2
17,98,1,1
18,102,1,1
19,103,2,2
20,105,1,2
21,107,1,3
22,111,1,3
23,128,1,1
24,129,1,0
25,131,2,1
26,132,3,4
27,133,0,0
28,135,2,3
29,140,2,2
30,142,2,3
31,143,4,1
32,143,4,4
33,148,4,3
34,157,1,2
35,158,2,3
36,159,3,3
37,161,1,1
38,162,2,1
39,168,1,2
40,180,1,0
41,180,4,0
42,183,3,1
43,188,1,1
44,197,1,0
