,step,vertical_idx,horizontal_idx
0,5,4,3
1,11,3,4
2,11,4,3
3,19,0,3
4,22,3,1
5,29,4,2
6,30,4,4
7,32,1,2
8,32,2,2
9,34,2,3
10,37,1,2
11,39,2,4
12,40,4,2
13,41,4,3
14,43,2,2
15,48,2,4
16,50,3,3
17,54,0,0
18,55,0,1
19,60,0,3
20,60,1,3
21,62,4,2
22,75,2,2
23,83,4,2
24,85,4,2
25,100,4,2
26,101,3,1
27,107,4,2
28,108,1,1
29,109,0,1
30,112,4,1
31,137,1,2
32,138,3,0
33,142,4,3
34,144,3,4
35,152,0,3
36,154,2,2
37,155,0,1
38,163,3,3
39,165,3,1
40,166,2,3
41,166,3,1
42,167,0,1
43,167,1,1
44,167,3,0
45,168,4,3
46,169,2,3
47,171,0,0
48,178,0,1
49,190,1,2
50,191,2,1
51,191,4,4
