,step,vertical_idx,horizontal_idx
0,3,1,1
1,7,1,1
2,9,3,3
3,15,2,3
4,20,3,3
5,21,2,3
6,27,3,0
7,29,3,4
8,33,3,2
9,40,3,2
10,43,3,3
11,49,1,1
12,49,4,1
13,51,0,1
14,59,1,0
15,72,2,4
16,73,0,1
17,76,2,2
18,81,3,3
19,87,2,3
20,89,1,1
21,91,3,2
22,96,4,2
23,102,2,2
24,105,3,0
25,108,4,3
26,109,1,1
27,111,3,2
28,114,0,2
29,117,4,2
30,118,2,3
31,119,2,3
32,119,3,1
33,123,2,1
34,124,1,1
35,128,1,3
36,133,1,3
37,147,2,3
38,158,1,3
39,158,2,4
40,159,2,3
41,160,3,1
42,162,1,2
43,162,3,2
44,163,2,4
45,164,1,2
46,168,4,2
47,169,4,2
48,184,4,3
49,185,3,3
50,192,1,1
51,193,1,1
52,196,2,2
