,step,vertical_idx,horizontal_idx
0,5,2,4
1,9,3,2
2,9,4,2
3,12,0,4
4,16,3,1
5,26,4,2
6,34,3,2
7,41,2,1
8,49,4,1
9,53,1,0
10,58,2,2
11,69,4,0
12,78,4,3
13,79,1,3
14,85,0,4
15,86,2,2
16,88,0,1
17,92,2,1
18,98,2,3
19,104,3,1
20,107,3,3
21,108,2,4
22,112,4,2
23,118,3,4
24,120,1,1
25,120,2,4
26,120,4,2
27,121,4,2
28,122,1,3
29,132,2,2
30,133,1,1
31,133,2,3
32,135,4,3
33,140,4,1
34,141,3,4
35,145,3,2
36,145,3,3
37,150,1,4
38,151,0,2
39,155,3,3
40,161,1,1
41,164,1,4
42,165,1,3
43,168,0,3
44,170,1,0
45,172,0,3
46,174,1,1
47,191,2,1
48,191,2,3
49,198,2,3
50,200,1,0
