,step,vertical_idx,horizontal_idx
0,4,1,0
1,11,2,2
2,12,4,2
3,20,2,3
4,29,3,2
5,30,4,2
6,33,1,0
7,48,2,2
8,54,2,3
9,58,1,2
10,60,0,3
11,60,2,3
12,61,2,3
13,66,1,2
14,70,0,1
15,71,1,4
16,71,2,1
17,75,2,3
18,84,1,0
19,95,2,3
20,99,2,3
21,108,1,2
22,109,1,1
23,115,4,2
24,119,2,3
25,120,4,2
26,124,3,3
27,124,4,1
28,130,1,0
29,133,1,3
30,133,2,3
31,135,3,1
32,140,1,1
33,141,0,3
34,144,1,2
35,144,1,3
36,151,2,3
37,151,3,2
38,152,0,3
39,153,1,1
40,153,2,2
41,156,3,3
42,172,2,1
43,173,1,2
44,184,2,2
45,188,3,0
46,197,3,3
