,step,vertical_idx,horizontal_idx
0,16,2,2
1,16,4,2
2,17,2,3
3,21,3,1
4,39,2,2
5,43,3,4
6,55,0,2
7,58,2,1
8,58,2,3
9,59,2,3
10,60,4,2
11,69,1,1
12,71,0,1
13,73,2,4
14,76,2,3
15,78,2,2
16,86,4,3
17,87,1,3
18,88,1,4
19,96,2,2
20,98,0,1
21,100,2,1
22,106,4,2
23,107,1,1
24,112,3,0
25,112,3,1
26,116,2,3
27,119,3,1
28,124,4,4
29,129,2,1
30,132,3,2
31,133,2,3
32,135,4,2
33,145,1,1
34,148,1,2
35,148,4,0
36,150,4,3
37,151,4,2
38,158,2,3
39,159,2,4
40,169,2,3
41,182,4,1
42,188,2,3
43,189,3,3
44,191,3,3
45,192,2,4
46,193,0,2
47,198,1,2
48,199,2,2
