,step,vertical_idx,horizontal_idx
0,3,4,2
1,5,2,2
2,7,2,3
3,14,0,2
4,21,1,1
5,29,4,1
6,36,2,3
7,38,1,1
8,44,2,1
9,47,1,0
10,48,1,4
11,49,2,3
12,50,1,1
13,51,4,3
14,60,1,0
15,62,1,1
16,67,2,3
17,74,4,2
18,84,3,3
19,87,1,3
20,89,2,2
21,97,0,1
22,97,4,3
23,98,4,2
24,100,4,1
25,100,4,2
26,106,2,3
27,108,1,2
28,114,1,2
29,115,0,1
30,116,1,2
31,118,4,3
32,120,0,1
33,122,1,4
34,126,2,4
35,128,2,3
36,143,3,2
37,145,3,3
38,152,3,2
39,153,2,3
40,153,4,3
41,161,1,0
42,161,3,2
43,165,2,3
44,172,4,2
45,175,1,3
46,192,4,3
47,199,3,4
