,step,vertical_idx,horizontal_idx
0,1,1,1
1,2,0,0
2,5,4,2
3,8,3,0
4,12,4,3
5,26,1,1
6,27,3,2
7,29,3,2
8,33,2,2
9,35,4,2
10,39,1,0
11,45,4,2
12,46,2,3
13,46,4,0
14,47,1,3
15,51,1,2
16,53,3,2
17,54,1,2
18,62,2,1
19,62,4,3
20,72,3,4
21,77,2,3
22,80,2,1
23,81,2,4
24,89,3,1
25,91,0,2
26,91,2,3
27,93,0,2
28,103,0,1
29,104,4,1
30,109,2,1
31,115,2,2
32,123,2,1
33,125,0,1
34,130,4,1
35,147,1,3
36,157,1,1
37,159,4,3
38,164,1,0
39,167,3,2
40,171,2,3
41,175,2,3
42,181,1,1
43,184,1,3
44,186,2,3
45,188,1,1
46,191,2,1
47,192,2,3
48,194,1,0
49,194,2,1
