,step,vertical_idx,horizontal_idx
0,1,1,1
1,12,1,1
2,14,1,3
3,14,2,1
4,23,0,0
5,23,2,3
6,24,1,2
7,31,4,1
8,33,2,3
9,38,2,2
10,40,4,3
11,41,1,2
12,42,2,3
13,45,2,3
14,53,2,4
15,60,3,3
16,63,2,3
17,66,2,3
18,67,2,3
19,77,1,3
20,79,4,2
21,81,1,1
22,81,4,2
23,82,1,2
24,82,3,1
25,86,0,1
26,89,4,3
27,99,4,2
28,101,3,3
29,106,1,0
30,114,1,0
31,126,1,1
32,126,3,2
33,127,1,2
34,128,4,2
35,129,4,2
36,133,1,2
37,133,2,4
38,139,1,2
39,141,2,3
40,144,4,2
41,154,1,1
42,160,3,4
43,163,4,2
44,166,0,2
45,166,2,1
46,176,0,2
47,176,4,4
48,184,2,2
49,185,4,1
50,190,4,2
51,193,2,1
52,194,2,3
53,196,1,0
54,200,2,1
