,step,vertical_idx,horizontal_idx
0,7,4,3
1,9,1,1
2,10,2,3
3,14,4,1
4,19,4,3
5,20,1,1
6,20,3,3
7,28,2,3
8,29,1,0
9,29,2,3
10,42,3,2
11,44,2,1
12,56,0,1
13,61,4,3
14,79,0,0
15,87,2,3
16,98,1,1
17,99,2,1
18,102,0,2
19,102,4,3
20,104,2,3
21,104,4,4
22,106,2,3
23,108,3,4
24,109,1,4
25,112,1,0
26,115,2,4
27,117,0,3
28,118,1,0
29,118,2,2
30,119,1,1
31,120,1,1
32,124,2,2
33,130,1,2
34,138,4,3
35,140,2,3
36,142,1,3
37,152,1,4
38,156,4,1
39,157,1,1
40,158,1,2
41,159,3,4
42,161,3,1
43,180,1,3
44,180,2,1
45,183,1,2
46,184,2,4
47,184,3,2
48,188,3,4
49,192,2,4
50,196,4,3
51,199,3,1
