,step,vertical_idx,horizontal_idx
0,2,1,1
1,7,2,4
2,11,3,1
3,12,3,2
4,15,3,3
5,25,4,2
6,30,4,2
7,38,2,2
8,48,0,1
9,49,4,3
10,51,4,2
11,56,4,2
12,57,3,1
13,59,0,2
14,62,0,4
15,62,1,0
16,68,1,0
17,70,3,4
18,74,1,1
19,76,4,2
20,79,1,2
21,80,2,1
22,83,1,2
23,85,3,0
24,91,2,2
25,95,4,2
26,97,2,4
27,100,1,1
28,104,1,1
29,106,1,3
30,111,3,3
31,121,3,3
32,128,4,3
33,139,2,1
34,142,1,1
35,145,1,3
36,165,0,2
37,166,1,3
38,167,1,4
39,179,4,4
40,183,2,3
41,185,2,4
42,186,2,4
43,188,1,3
44,189,1,1
45,192,3,2
46,195,2,2
47,195,4,2
48,200,2,1
