,step,vertical_idx,horizontal_idx
0,3,4,2
1,6,2,2
2,7,0,3
3,9,2,3
4,12,1,1
5,20,1,2
6,23,1,1
7,24,4,2
8,25,1,1
9,25,2,1
10,27,2,4
11,39,4,2
12,40,4,0
13,43,4,2
14,48,0,0
15,55,4,3
16,59,1,3
17,61,2,1
18,63,1,0
19,66,2,3
20,70,0,1
21,70,2,3
22,71,2,2
23,77,1,4
24,83,3,2
25,92,1,3
26,101,2,3
27,103,2,2
28,108,1,2
29,110,3,4
30,113,2,2
31,114,2,1
32,123,2,3
33,129,2,1
34,131,1,3
35,141,3,3
36,145,2,3
37,153,0,3
38,158,4,4
39,161,4,1
40,163,4,0
41,164,3,1
42,171,3,3
43,173,1,1
44,174,3,4
45,176,4,2
46,182,2,4
47,183,3,3
48,197,3,2
