,step,vertical_idx,horizontal_idx
0,5,3,2
1,7,3,1
2,10,4,2
3,11,0,1
4,11,3,4
5,14,4,1
6,17,1,2
7,18,4,1
8,23,0,3
9,30,1,0
10,32,3,1
11,34,4,2
12,37,3,3
13,38,2,3
14,57,0,3
15,58,2,3
16,59,2,2
17,69,3,2
18,71,1,0
19,80,4,1
20,83,1,3
21,87,2,2
22,89,3,1
23,91,4,3
24,92,1,3
25,93,2,2
26,100,0,2
27,100,4,3
28,101,2,3
29,106,2,3
30,108,3,3
31,108,4,2
32,112,1,2
33,115,1,1
34,115,3,3
35,121,0,4
36,127,0,3
37,135,0,1
38,137,2,2
39,143,2,2
40,144,4,1
41,149,3,3
42,150,3,0
43,163,4,1
44,164,2,1
45,166,0,0
46,167,0,0
47,180,4,1
48,181,2,4
49,186,3,3
50,187,4,2
51,190,2,1
52,192,2,3
53,199,2,3
