,step,vertical_idx,horizontal_idx
0,1,3,4
1,2,1,2
2,4,1,0
3,5,1,1
4,7,4,4
5,8,1,1
6,11,1,3
7,13,4,4
8,17,1,4
9,19,4,2
10,21,1,3
11,21,4,2
12,25,1,0
13,26,2,2
14,28,4,3
15,31,2,3
16,39,2,1
17,47,1,2
18,49,1,2
19,55,3,3
20,57,1,2
21,58,0,1
22,64,3,3
23,71,1,0
24,73,2,1
25,75,1,0
26,84,1,1
27,85,1,1
28,87,2,3
29,88,0,3
30,92,4,2
31,100,3,3
32,101,4,2
33,105,4,2
34,105,4,4
35,110,3,4
36,116,2,2
37,120,1,3
38,126,3,3
39,131,2,4
40,135,3,2
41,135,4,1
42,154,2,2
43,155,3,2
44,164,2,3
45,170,3,2
46,172,1,1
47,175,1,0
48,178,2,3
49,180,0,4
50,180,4,4
51,187,2,2
52,188,4,0
53,193,3,4
54,195,2,2
