,step,vertical_idx,horizontal_idx
0,2,2,4
1,4,0,2
2,6,1,2
3,9,1,2
4,12,1,1
5,13,2,3
6,18,2,4
7,20,2,3
8,21,4,1
9,32,0,1
10,43,2,3
11,46,1,1
12,47,2,4
13,52,1,1
14,55,2,2
15,56,1,0
16,65,3,2
17,65,4,2
18,71,0,1
19,72,2,1
20,73,1,1
21,80,2,3
22,83,4,2
23,84,0,0
24,87,0,1
25,90,2,4
26,90,3,3
27,99,3,4
28,107,3,3
29,109,4,2
30,110,0,4
31,114,1,1
32,118,1,2
33,133,1,1
34,133,4,2
35,140,2,2
36,141,0,1
37,141,1,0
38,147,4,2
39,150,2,3
40,160,4,2
41,162,3,2
42,164,0,1
43,164,2,2
44,165,1,1
45,171,4,3
46,175,1,2
47,179,2,1
48,184,1,3
49,189,2,3
50,191,4,2
51,194,3,4
