,step,vertical_idx,horizontal_idx
0,3,1,0
1,3,2,1
2,3,2,3
3,5,4,3
4,7,1,1
5,8,4,3
6,9,1,0
7,11,1,1
8,15,3,3
9,18,1,0
10,19,2,1
11,22,2,4
12,27,1,1
13,28,3,1
14,29,4,0
15,53,3,1
16,54,4,2
17,57,2,1
18,57,4,2
19,63,4,3
20,64,0,1
21,65,4,2
22,72,4,0
23,75,2,3
24,81,2,1
25,82,0,4
26,92,3,2
27,94,4,2
28,97,1,0
29,101,2,3
30,104,1,0
31,108,2,3
32,110,0,3
33,128,1,1
34,137,0,1
35,137,4,3
36,142,1,3
37,143,4,1
38,144,2,3
39,147,2,3
40,160,0,1
41,160,0,4
42,161,4,2
43,163,1,3
44,166,3,1
45,166,4,2
46,168,2,3
47,176,2,4
48,179,1,2
49,181,1,1
50,185,0,1
51,185,2,3
52,187,2,3
