,step,vertical_idx,horizontal_idx
0,16,1,1
1,17,1,3
2,17,2,4
3,21,2,3
4,23,3,3
5,36,1,1
6,41,1,1
7,42,4,1
8,47,2,3
9,51,1,1
10,60,2,1
11,60,3,1
12,61,3,2
13,70,1,1
14,73,2,1
15,73,2,2
16,77,2,3
17,80,1,2
18,82,2,2
19,86,4,2
20,87,1,1
21,87,3,1
22,87,4,1
23,91,3,2
24,102,2,4
25,105,4,1
26,106,2,4
27,111,4,2
28,113,1,1
29,118,2,4
30,120,0,0
31,125,4,2
32,131,2,3
33,131,2,4
34,132,2,2
35,139,2,2
36,147,3,2
37,149,4,2
38,152,4,2
39,153,1,4
40,153,2,2
41,160,2,1
42,160,3,1
43,169,3,1
44,181,2,3
45,186,3,2
46,195,4,4
