,step,vertical_idx,horizontal_idx
0,7,4,1
1,11,3,2
2,17,0,3
3,17,4,0
4,32,2,2
5,33,1,4
6,34,3,3
7,34,4,2
8,37,4,2
9,43,2,1
10,46,2,4
11,60,1,1
12,64,0,1
13,68,3,0
14,69,1,1
15,81,2,2
16,94,4,3
17,96,2,2
18,96,2,4
19,98,1,1
20,106,2,3
21,115,4,2
22,121,4,2
23,122,3,3
24,125,1,1
25,129,3,2
26,137,1,0
27,137,4,2
28,138,4,2
29,139,3,2
30,141,3,4
31,153,4,1
32,155,2,4
33,156,3,1
34,160,1,1
35,168,2,2
36,178,1,1
37,179,4,2
38,184,4,1
39,185,1,0
40,186,2,4
41,187,2,3
42,190,0,2
43,194,0,0
44,195,3,3
45,198,0,0
