,step,vertical_idx,horizontal_idx
0,14,2,2
1,14,2,3
2,15,1,1
3,16,2,2
4,22,2,3
5,38,2,3
6,40,1,3
7,42,2,3
8,54,4,0
9,58,2,4
10,58,4,2
11,68,3,1
12,70,0,0
13,70,4,2
14,76,1,2
15,77,4,2
16,83,3,3
17,93,1,1
18,94,3,0
19,95,1,1
20,95,2,1
21,102,4,2
22,107,1,3
23,108,4,2
24,110,4,2
25,113,0,3
26,116,3,3
27,121,2,1
28,122,2,1
29,134,1,0
30,138,3,2
31,139,4,3
32,141,2,2
33,142,1,3
34,145,4,2
35,155,4,2
36,162,1,4
37,166,3,0
38,169,4,3
39,175,4,3
40,176,3,1
41,178,1,2
42,178,2,3
43,180,2,3
44,192,1,4
45,195,2,3
46,196,2,2
