,step,vertical_idx,horizontal_idx
0,1,4,1
1,6,4,3
2,7,0,1
3,7,1,1
4,11,3,3
5,14,1,2
6,14,2,4
7,17,2,3
8,28,4,2
9,37,3,4
10,38,1,1
11,39,2,4
12,54,3,3
13,56,4,2
14,60,4,2
15,63,4,2
16,64,1,2
17,69,2,1
18,71,1,3
19,73,2,3
20,73,4,4
21,81,1,1
22,84,1,0
23,85,1,0
24,86,4,2
25,87,2,3
26,94,0,3
27,97,1,2
28,104,3,2
29,105,4,2
30,117,2,1
31,119,4,1
32,137,4,2
33,141,2,4
34,145,3,1
35,152,2,3
36,153,4,1
37,153,4,2
38,157,2,1
39,159,4,1
40,161,1,2
41,166,1,0
42,168,2,2
43,169,2,4
44,174,2,1
45,175,4,2
46,178,2,3
47,182,1,2
48,183,2,2
49,190,3,3
50,195,2,2
