,step,vertical_idx,horizontal_idx
0,1,4,3
1,8,1,2
2,9,2,3
3,17,1,3
4,23,2,3
5,33,1,3
6,33,3,2
7,34,2,2
8,34,2,3
9,41,2,2
10,45,3,4
11,46,3,0
12,52,2,4
13,53,1,1
14,58,2,1
15,59,0,2
16,59,1,2
17,63,0,3
18,71,2,1
19,75,4,0
20,76,2,1
21,80,4,0
22,91,0,0
23,94,0,2
24,95,2,3
25,96,1,4
26,100,2,2
27,101,3,1
28,105,2,1
29,106,1,2
30,117,2,3
31,124,2,1
32,125,4,2
33,127,1,1
34,142,2,3
35,142,3,2
36,153,2,2
37,154,0,2
38,158,2,4
39,159,4,1
40,165,4,3
41,167,2,2
42,167,2,3
43,171,4,1
44,172,1,0
45,172,4,1
46,175,0,1
47,179,1,0
48,187,0,1
49,190,2,2
