,step,vertical_idx,horizontal_idx
0,1,0,1
1,7,0,1
2,7,4,2
3,8,0,4
4,11,4,0
5,14,2,2
6,16,2,4
7,17,1,1
8,23,1,1
9,24,0,3
10,28,1,0
11,28,1,3
12,30,0,1
13,32,2,2
14,41,0,0
15,43,0,0
16,44,2,4
17,47,1,1
18,50,3,3
19,62,2,1
20,62,4,1
21,64,3,2
22,66,3,2
23,70,1,0
24,73,0,0
25,74,1,2
26,82,1,2
27,84,0,3
28,89,4,2
29,90,1,0
30,92,4,1
31,95,1,0
32,115,3,1
33,119,3,0
34,122,2,1
35,129,1,2
36,136,0,0
37,153,4,3
38,155,0,3
39,166,3,0
40,166,3,4
41,167,1,4
42,167,4,1
43,169,0,4
44,172,4,0
45,175,1,1
46,188,2,4
47,197,3,0
48,197,3,2
49,200,0,4
50,200,2,4
