,step,vertical_idx,horizontal_idx
0,4,0,3
1,11,0,4
2,16,4,0
3,18,4,2
4,23,0,4
5,24,0,0
6,29,3,3
7,30,2,3
8,32,2,2
9,33,4,1
10,34,4,1
11,35,3,1
12,38,3,1
13,39,0,3
14,39,3,1
15,51,2,4
16,54,2,2
17,58,3,3
18,60,3,2
19,65,0,2
20,75,1,0
21,77,1,1
22,85,2,2
23,86,3,3
24,89,2,2
25,90,1,3
26,90,4,4
27,95,3,0
28,96,1,0
29,105,2,1
30,111,4,0
31,115,4,1
32,118,0,3
33,118,4,3
34,133,0,2
35,134,1,1
36,135,3,3
37,142,1,0
38,145,2,3
39,150,1,3
40,155,1,4
41,156,2,4
42,162,1,2
43,162,4,1
44,163,2,1
45,171,0,4
46,175,3,0
47,175,4,4
48,177,2,4
49,184,0,3
50,185,0,1
51,186,3,4
52,190,1,1
53,198,1,0
