,step,vertical_idx,horizontal_idx
0,3,2,3
1,4,1,1
2,6,3,3
3,23,4,4
4,24,4,0
5,25,0,3
6,25,3,2
7,29,0,2
8,30,0,2
9,31,4,2
10,33,1,4
11,33,2,4
12,37,0,1
13,37,0,3
14,40,3,4
15,40,4,0
16,45,4,1
17,46,0,4
18,64,2,1
19,65,3,0
20,68,1,0
21,71,4,0
22,71,4,1
23,80,0,4
24,83,2,3
25,84,1,1
26,86,1,0
27,91,2,1
28,93,1,2
29,93,2,2
30,97,0,4
31,98,0,0
32,109,0,1
33,115,3,0
34,116,3,0
35,119,4,0
36,121,4,4
37,135,0,1
38,135,0,2
39,135,2,4
40,143,4,4
41,154,0,0
42,155,4,4
43,156,2,4
44,162,0,4
45,163,0,3
46,173,3,3
47,182,4,3
48,183,1,4
49,185,4,0
50,193,1,4
51,197,0,1
52,197,4,2
