,step,vertical_idx,horizontal_idx
0,3,0,1
1,4,1,4
2,4,3,4
3,21,1,2
4,30,1,1
5,37,0,2
6,39,0,0
7,39,3,4
8,40,4,0
9,47,4,0
10,55,3,3
11,56,3,4
12,58,2,2
13,80,0,0
14,83,0,1
15,84,1,1
16,84,1,2
17,86,1,0
18,93,1,0
19,93,3,0
20,95,0,0
21,95,3,2
22,95,4,4
23,98,1,4
24,98,4,4
25,101,1,3
26,109,0,2
27,111,4,4
28,113,1,3
29,114,3,4
30,115,3,1
31,115,4,1
32,119,4,3
33,125,1,4
34,130,1,0
35,130,4,0
36,135,3,2
37,136,1,4
38,137,3,1
39,145,1,4
40,146,2,4
41,152,1,1
42,152,1,3
43,154,4,3
44,162,0,3
45,163,2,2
46,166,1,3
47,170,4,0
48,172,4,4
49,178,3,4
50,181,4,3
51,185,3,4
52,186,3,0
53,198,2,3
