,step,vertical_idx,horizontal_idx
0,3,0,4
1,3,1,1
2,4,4,3
3,6,3,1
4,16,4,2
5,26,4,0
6,29,4,1
7,30,3,0
8,38,1,0
9,39,0,4
10,39,3,0
11,45,3,0
12,57,1,4
13,61,3,0
14,73,1,1
15,82,3,3
16,83,0,2
17,85,2,4
18,85,3,4
19,89,3,1
20,96,4,1
21,100,4,0
22,105,1,2
23,107,1,4
24,107,2,3
25,108,2,2
26,108,2,3
27,109,1,2
28,109,3,0
29,110,0,0
30,112,1,2
31,114,2,4
32,115,2,4
33,116,3,3
34,118,2,3
35,127,3,4
36,131,3,3
37,140,3,3
38,144,3,1
39,145,2,3
40,145,4,3
41,148,0,2
42,154,0,3
43,160,4,2
44,165,2,3
45,166,1,4
46,169,3,1
47,171,3,3
48,172,0,2
49,172,1,4
50,174,2,2
51,184,1,4
52,187,1,1
53,194,0,4
54,196,3,0
55,197,0,0
56,200,4,1
