,step,vertical_idx,horizontal_idx
0,5,4,1
1,9,3,4
2,15,0,4
3,15,3,0
4,20,3,3
5,22,0,1
6,26,3,0
7,27,1,0
8,28,2,2
9,31,1,4
10,40,0,3
11,42,0,4
12,49,2,2
13,53,3,2
14,61,4,2
15,65,1,2
16,67,4,0
17,74,0,4
18,74,1,2
19,77,4,1
20,81,1,2
21,86,0,2
22,86,3,0
23,93,4,4
24,95,2,4
25,96,0,3
26,99,0,3
27,101,1,1
28,113,0,4
29,115,3,3
30,116,3,4
31,133,1,4
32,134,0,4
33,137,2,2
34,143,1,0
35,148,3,3
36,149,3,1
37,152,0,4
38,161,3,0
39,166,3,0
40,168,0,1
41,168,4,4
42,173,4,1
43,175,1,2
44,180,2,1
45,180,4,1
46,181,4,0
47,182,1,3
48,183,0,1
49,187,3,4
50,188,2,2
51,190,4,2
