,step,vertical_idx,horizontal_idx
0,3,2,1
1,5,2,3
2,6,4,4
3,10,4,0
4,14,1,4
5,28,3,4
6,33,1,3
7,39,0,2
8,44,2,1
9,47,3,1
10,50,4,1
11,51,2,4
12,52,4,4
13,57,1,3
14,60,0,1
15,63,3,4
16,69,3,4
17,70,3,4
18,76,2,4
19,83,0,3
20,86,0,1
21,95,2,1
22,96,1,0
23,99,4,0
24,101,4,3
25,103,3,2
26,104,3,4
27,107,0,1
28,107,0,3
29,107,0,4
30,116,1,4
31,121,0,4
32,124,2,4
33,129,3,2
34,141,2,2
35,143,0,0
36,143,0,2
37,146,1,1
38,147,3,1
39,151,3,2
40,155,1,2
41,163,1,4
42,174,1,0
43,178,0,2
44,181,2,1
45,184,1,2
46,191,3,0
47,196,3,4
48,199,4,3
