,step,vertical_idx,horizontal_idx
0,3,0,0
1,5,4,2
2,12,3,1
3,13,2,3
4,19,3,4
5,21,3,0
6,31,4,2
7,35,1,1
8,38,0,0
9,42,1,1
10,50,2,3
11,50,4,3
12,67,0,4
13,80,3,1
14,80,4,2
15,80,4,3
16,81,1,1
17,98,1,3
18,100,0,3
19,101,4,0
20,103,2,1
21,104,1,4
22,106,2,2
23,109,3,1
24,111,0,1
25,120,4,4
26,122,1,0
27,126,1,3
28,126,1,4
29,127,3,1
30,139,3,0
31,142,2,4
32,152,4,4
33,156,1,1
34,160,3,3
35,161,4,3
36,165,3,1
37,170,3,3
38,170,4,2
39,175,1,3
40,177,0,0
41,177,2,3
42,181,3,0
43,182,3,3
44,185,1,0
45,190,4,2
46,191,3,4
47,192,2,2
48,199,0,2
