,step,vertical_idx,horizontal_idx
0,5,4,1
1,11,2,3
2,19,3,0
3,21,2,1
4,26,1,2
5,31,3,2
6,37,0,0
7,38,1,0
8,38,4,2
9,43,3,1
10,48,2,1
11,51,4,0
12,54,4,2
13,61,1,0
14,63,4,3
15,67,1,3
16,74,1,2
17,77,4,4
18,79,0,0
19,79,1,3
20,81,4,4
21,83,4,4
22,94,3,2
23,101,0,0
24,103,1,1
25,103,2,3
26,111,0,3
27,111,2,1
28,111,2,3
29,115,1,3
30,116,2,4
31,125,3,2
32,127,0,4
33,127,1,2
34,128,0,4
35,134,2,3
36,135,1,4
37,138,1,0
38,139,1,2
39,147,1,0
40,154,1,0
41,160,2,2
42,160,3,3
43,179,4,3
44,183,1,2
45,183,2,1
46,183,3,3
47,192,1,1
48,196,0,2
49,200,3,3
