,step,vertical_idx,horizontal_idx
0,12,2,4
1,15,0,0
2,28,1,0
3,33,0,1
4,33,0,2
5,33,3,4
6,35,0,2
7,39,1,1
8,43,4,2
9,53,3,2
10,58,2,1
11,59,0,4
12,61,1,1
13,62,2,4
14,63,4,1
15,65,3,2
16,70,1,0
17,82,4,3
18,87,3,1
19,91,4,4
20,101,1,1
21,108,0,2
22,109,0,3
23,115,3,1
24,116,1,3
25,116,3,0
26,116,4,0
27,120,0,1
28,121,0,1
29,128,0,0
30,134,3,4
31,135,2,2
32,140,4,3
33,147,4,3
34,149,1,3
35,149,3,2
36,153,3,2
37,158,3,1
38,160,0,0
39,161,0,4
40,164,3,2
41,169,0,4
42,171,2,1
43,172,1,1
44,172,4,2
45,173,1,3
46,175,2,4
47,180,1,3
48,180,4,3
49,185,1,1
50,185,2,2
51,192,3,2
52,195,4,3
53,198,4,0
54,200,4,0
