,step,vertical_idx,horizontal_idx
0,9,4,0
1,13,3,4
2,14,3,1
3,17,3,0
4,22,3,1
5,23,0,1
6,29,4,2
7,33,1,3
8,34,1,4
9,45,3,0
10,47,4,1
11,48,0,2
12,49,0,3
13,49,1,0
14,51,4,0
15,58,2,4
16,58,4,3
17,65,3,2
18,69,1,1
19,69,4,4
20,70,3,2
21,78,4,1
22,100,1,2
23,101,0,2
24,102,2,4
25,106,1,2
26,113,1,2
27,121,2,4
28,123,1,0
29,124,2,1
30,127,0,3
31,129,2,2
32,130,4,3
33,133,4,4
34,139,0,4
35,139,2,1
36,140,1,4
37,146,4,4
38,150,0,0
39,156,3,4
40,160,3,2
41,160,4,0
42,168,3,0
43,169,2,1
44,169,2,4
45,177,4,1
46,193,3,2
47,195,0,0
48,195,4,0
