,step,vertical_idx,horizontal_idx
0,2,4,0
1,8,0,4
2,9,4,1
3,12,4,2
4,16,1,1
5,17,4,2
6,19,3,4
7,23,1,4
8,25,1,3
9,26,0,0
10,29,3,1
11,38,0,0
12,40,0,3
13,40,3,4
14,46,4,4
15,49,0,2
16,52,0,0
17,52,1,2
18,57,2,3
19,59,0,4
20,61,0,3
21,63,3,2
22,66,4,0
23,75,0,3
24,80,3,2
25,81,1,3
26,82,2,1
27,83,4,2
28,84,2,4
29,89,1,3
30,92,3,4
31,96,1,0
32,104,2,2
33,105,4,0
34,105,4,4
35,109,2,1
36,119,4,4
37,124,0,2
38,124,3,3
39,125,4,1
40,132,4,4
41,136,2,2
42,136,3,0
43,139,1,3
44,140,4,2
45,143,4,2
46,147,1,0
47,150,1,3
48,152,2,1
49,168,2,3
50,168,3,2
51,187,2,2
52,192,4,4
53,198,0,0
