,step,vertical_idx,horizontal_idx
0,1,1,1
1,2,2,4
2,6,0,3
3,6,3,0
4,7,2,1
5,8,1,4
6,8,3,0
7,8,3,1
8,10,1,1
9,16,0,3
10,21,0,1
11,25,4,4
12,30,0,4
13,32,4,4
14,36,1,1
15,45,4,4
16,47,0,0
17,47,4,2
18,49,3,4
19,62,1,1
20,63,4,3
21,69,4,0
22,75,0,4
23,81,1,1
24,81,1,4
25,81,2,3
26,86,0,0
27,94,1,0
28,94,3,4
29,95,2,4
30,108,1,0
31,109,4,2
32,110,3,3
33,118,4,2
34,119,1,2
35,120,4,2
36,124,0,4
37,125,4,0
38,127,4,3
39,131,0,1
40,136,3,2
41,136,4,4
42,144,0,2
43,146,0,2
44,152,3,0
45,156,4,4
46,159,4,1
47,163,1,3
48,169,4,2
49,171,3,1
50,173,4,3
51,175,1,2
52,179,1,2
53,182,1,3
54,186,2,3
55,190,2,1
56,191,2,3
57,193,1,3
58,195,1,1
59,195,4,0
