,step,vertical_idx,horizontal_idx
0,4,0,0
1,4,1,4
2,13,4,4
3,27,4,2
4,30,3,0
5,32,3,4
6,33,1,3
7,41,2,4
8,43,1,3
9,53,2,3
10,54,1,0
11,54,1,4
12,63,0,3
13,63,2,2
14,63,4,1
15,64,0,1
16,68,0,0
17,70,0,0
18,70,0,3
19,72,4,4
20,87,3,3
21,90,2,4
22,100,4,4
23,105,0,0
24,108,0,0
25,108,0,1
26,108,4,2
27,109,0,2
28,119,3,4
29,123,0,1
30,125,4,4
31,129,0,1
32,131,4,1
33,143,1,2
34,146,2,4
35,148,0,0
36,151,1,1
37,153,1,1
38,157,2,3
39,158,0,4
40,160,4,3
41,170,2,3
42,177,4,0
43,178,4,2
44,179,2,2
45,197,0,2
46,197,3,2
