,step,vertical_idx,horizontal_idx
0,1,0,0
1,2,0,3
2,2,3,4
3,3,4,3
4,10,2,3
5,18,1,3
6,18,2,1
7,23,2,4
8,28,1,2
9,37,2,4
10,45,0,1
11,48,3,4
12,53,0,0
13,53,1,3
14,59,1,4
15,63,4,4
16,65,4,3
17,71,2,1
18,71,4,0
19,73,1,3
20,81,2,3
21,85,4,4
22,89,1,4
23,92,4,4
24,94,0,4
25,95,0,2
26,105,0,3
27,107,2,4
28,109,1,0
29,109,1,3
30,123,1,0
31,124,0,3
32,128,2,1
33,131,3,3
34,134,3,4
35,138,4,0
36,142,0,0
37,143,3,3
38,145,2,4
39,146,1,0
40,147,1,2
41,150,1,2
42,156,4,2
43,158,4,3
44,168,2,4
45,180,2,1
46,186,3,1
47,188,3,0
48,191,4,2
49,193,0,0
50,194,4,3
51,195,1,3
52,197,4,1
