,step,vertical_idx,horizontal_idx
0,4,0,0
1,7,2,3
2,8,4,3
3,10,2,3
4,12,0,2
5,15,1,0
6,16,4,3
7,20,3,1
8,21,2,2
9,27,2,3
10,32,1,1
11,33,1,2
12,35,0,2
13,41,1,4
14,44,0,2
15,50,0,1
16,54,2,3
17,67,0,2
18,67,4,0
19,69,3,3
20,74,4,3
21,75,3,0
22,83,3,1
23,83,4,3
24,84,4,0
25,84,4,2
26,90,4,3
27,98,3,2
28,100,1,1
29,101,4,2
30,103,1,3
31,110,3,0
32,120,4,2
33,126,2,2
34,129,4,4
35,134,2,2
36,136,2,1
37,137,0,2
38,143,1,1
39,144,2,4
40,151,0,3
41,154,1,4
42,157,3,0
43,158,4,2
44,165,4,4
45,171,4,3
46,176,4,1
47,177,2,4
48,178,4,4
49,179,0,4
50,180,1,3
51,193,2,4
52,194,4,0
53,195,4,3
54,199,4,4
