,step,vertical_idx,horizontal_idx
0,8,1,3
1,16,3,4
2,17,3,0
3,19,0,1
4,22,0,3
5,23,4,4
6,24,3,0
7,34,4,2
8,42,0,4
9,45,0,0
10,47,1,3
11,47,2,1
12,48,3,0
13,60,1,3
14,61,0,1
15,66,2,4
16,67,1,2
17,67,3,4
18,70,1,4
19,70,4,1
20,85,0,2
21,89,1,1
22,93,2,2
23,94,4,1
24,100,2,1
25,100,3,0
26,103,3,4
27,119,0,0
28,120,4,0
29,121,3,3
30,123,2,3
31,128,3,2
32,132,2,1
33,132,4,1
34,134,0,3
35,136,4,2
36,137,0,0
37,137,3,1
38,150,0,1
39,150,2,3
40,151,0,3
41,156,3,1
42,160,2,1
43,162,0,4
44,163,3,4
45,169,2,2
46,177,3,4
47,180,1,2
48,185,4,1
49,190,0,2
50,194,1,3
51,195,3,4
