,step,vertical_idx,horizontal_idx
0,3,2,1
1,16,0,3
2,29,3,0
3,43,2,1
4,43,3,2
5,48,1,3
6,56,3,4
7,59,3,1
8,62,1,1
9,62,4,1
10,63,0,4
11,70,4,2
12,71,3,1
13,81,1,4
14,96,0,1
15,97,0,3
16,100,0,3
17,104,0,4
18,107,0,1
19,110,2,2
20,111,2,3
21,117,4,2
22,120,0,2
23,120,1,3
24,123,0,0
25,127,4,1
26,128,4,1
27,131,3,0
28,133,2,2
29,135,2,3
30,139,1,4
31,140,0,2
32,141,1,0
33,142,4,2
34,146,0,0
35,148,4,2
36,153,1,0
37,153,2,4
38,155,2,1
39,157,3,2
40,169,3,3
41,170,1,0
42,176,2,4
43,183,0,1
44,185,1,3
45,185,4,2
46,188,1,2
47,193,3,2
48,194,4,4
49,195,1,2
