,step,vertical_idx,horizontal_idx
0,6,1,0
1,7,3,2
2,12,0,3
3,18,3,4
4,26,1,3
5,31,4,0
6,33,3,0
7,33,4,1
8,37,2,1
9,39,1,3
10,40,4,2
11,45,2,3
12,45,3,4
13,48,1,2
14,48,3,3
15,58,1,1
16,58,3,2
17,59,1,3
18,64,3,1
19,67,2,2
20,77,2,1
21,80,3,4
22,87,1,2
23,95,3,2
24,98,2,1
25,98,4,1
26,100,3,3
27,104,0,4
28,106,2,4
29,111,0,2
30,111,4,2
31,116,3,3
32,124,0,1
33,125,0,0
34,128,3,4
35,131,1,0
36,133,1,3
37,134,1,0
38,150,0,2
39,153,0,3
40,160,2,2
41,163,1,3
42,164,1,0
43,173,3,4
44,179,3,4
45,183,1,4
46,184,0,2
47,185,1,2
48,189,2,2
49,192,4,2
50,195,4,3
