,step,vertical_idx,horizontal_idx
0,1,0,0
1,3,2,3
2,8,4,0
3,12,1,3
4,13,1,1
5,35,1,4
6,38,0,3
7,40,0,0
8,41,0,0
9,44,3,2
10,48,1,1
11,54,1,0
12,58,4,0
13,60,4,0
14,65,1,3
15,70,0,3
16,72,2,4
17,72,3,3
18,78,2,4
19,79,0,4
20,90,2,4
21,94,1,2
22,97,0,1
23,101,0,0
24,102,3,2
25,105,3,2
26,107,0,4
27,110,4,1
28,111,0,0
29,112,2,3
30,117,1,0
31,119,1,0
32,119,2,1
33,120,4,4
34,123,2,1
35,132,0,3
36,135,2,2
37,146,0,1
38,150,2,2
39,150,3,1
40,153,3,3
41,157,1,3
42,159,4,1
43,166,3,3
44,174,1,4
45,174,3,3
46,175,1,4
47,184,0,2
48,185,1,0
49,185,2,1
50,187,4,2
51,189,1,0
52,197,3,0
