,step,vertical_idx,horizontal_idx
0,3,1,1
1,4,4,1
2,6,0,2
3,6,4,1
4,8,2,3
5,9,0,0
6,10,1,3
7,11,1,4
8,11,3,0
9,17,2,1
10,21,3,0
11,29,0,4
12,31,2,3
13,31,4,2
14,33,2,3
15,39,0,2
16,39,2,2
17,43,3,0
18,45,2,1
19,50,3,1
20,52,1,0
21,61,0,1
22,62,4,2
23,63,2,3
24,80,2,1
25,85,2,1
26,86,2,2
27,89,3,0
28,97,0,3
29,97,1,4
30,97,2,3
31,99,0,4
32,105,2,1
33,108,4,1
34,108,4,3
35,115,0,1
36,115,4,1
37,122,2,4
38,123,1,2
39,138,0,2
40,144,2,2
41,144,4,1
42,162,4,0
43,168,4,2
44,173,0,4
45,174,1,1
46,178,0,1
47,178,1,0
48,181,1,2
49,200,3,1
