,step,vertical_idx,horizontal_idx
0,4,1,0
1,4,2,3
2,26,3,4
3,28,3,1
4,29,4,1
5,30,1,0
6,37,0,3
7,42,1,2
8,45,1,4
9,45,4,2
10,46,0,0
11,51,3,2
12,58,1,3
13,64,1,0
14,66,1,1
15,69,0,0
16,69,1,0
17,80,1,4
18,80,3,3
19,85,1,4
20,87,1,2
21,87,3,0
22,93,0,0
23,98,1,4
24,101,4,0
25,104,4,1
26,112,3,0
27,119,0,3
28,122,3,2
29,128,3,3
30,131,0,4
31,131,1,4
32,134,1,2
33,141,0,3
34,141,1,3
35,141,3,1
36,145,0,3
37,145,2,2
38,158,3,3
39,158,4,1
40,161,3,4
41,162,1,4
42,165,0,0
43,167,3,3
44,171,0,4
45,172,3,3
46,175,0,4
47,175,1,4
48,177,2,1
49,186,3,2
50,187,0,1
51,192,2,3
52,192,4,0
53,197,0,1
