,step,vertical_idx,horizontal_idx
0,1,2,4
1,5,3,1
2,7,0,2
3,10,0,1
4,14,2,1
5,18,3,0
6,21,2,2
7,23,1,0
8,27,1,2
9,28,4,2
10,31,3,3
11,32,1,4
12,32,4,4
13,33,2,4
14,38,4,0
15,41,1,3
16,45,1,4
17,47,2,1
18,52,0,0
19,54,3,0
20,56,4,2
21,57,2,3
22,64,4,2
23,70,4,4
24,71,4,4
25,74,1,3
26,74,2,3
27,79,3,1
28,81,2,2
29,81,3,1
30,85,1,3
31,86,4,1
32,91,3,1
33,97,0,2
34,99,0,2
35,100,4,2
36,105,1,4
37,107,0,4
38,116,1,3
39,122,2,4
40,131,1,4
41,136,1,4
42,137,4,4
43,138,0,3
44,144,0,0
45,144,2,4
46,144,4,4
47,151,1,1
48,153,0,3
49,155,4,1
50,157,0,4
51,160,4,3
52,161,2,4
53,161,4,3
54,174,1,1
55,180,3,3
56,194,1,0
57,194,4,4
58,197,3,2
59,200,3,1
