,step,vertical_idx,horizontal_idx
0,6,1,4
1,11,2,2
2,15,1,4
3,15,2,4
4,22,4,0
5,23,3,2
6,26,4,4
7,27,0,3
8,28,4,0
9,31,3,1
10,34,1,1
11,43,2,1
12,45,4,2
13,47,2,1
14,51,0,3
15,55,0,3
16,56,4,1
17,58,0,1
18,70,2,3
19,71,3,3
20,72,3,3
21,85,4,2
22,90,1,4
23,106,1,2
24,106,4,1
25,114,1,2
26,115,2,4
27,116,0,3
28,118,0,0
29,121,0,0
30,129,1,3
31,135,1,2
32,137,3,3
33,139,4,2
34,140,1,1
35,143,3,4
36,148,0,2
37,148,1,4
38,148,4,3
39,152,3,3
40,153,0,3
41,157,1,2
42,160,1,0
43,160,1,4
44,161,3,0
45,166,0,2
46,180,4,0
47,181,0,4
48,191,1,1
49,195,0,4
50,197,2,4
