,step,vertical_idx,horizontal_idx
0,2,3,4
1,7,1,4
2,13,3,4
3,19,4,4
4,20,4,1
5,22,3,1
6,27,1,1
7,28,1,0
8,28,1,2
9,30,3,0
10,34,0,1
11,38,0,3
12,46,3,4
13,48,2,3
14,52,2,3
15,54,3,1
16,55,2,2
17,57,4,4
18,60,1,2
19,63,0,2
20,63,3,3
21,64,4,3
22,65,4,1
23,68,1,3
24,69,3,4
25,70,3,4
26,71,3,3
27,74,1,1
28,81,0,2
29,82,2,4
30,87,3,2
31,98,0,3
32,99,4,4
33,100,3,2
34,102,1,3
35,111,3,3
36,117,4,3
37,119,0,4
38,119,1,3
39,121,3,1
40,122,0,3
41,127,4,2
42,131,0,0
43,131,3,4
44,132,2,3
45,135,0,0
46,141,0,4
47,144,0,1
48,147,2,1
49,149,3,0
50,152,1,3
51,167,1,0
52,175,0,4
53,175,4,3
54,177,3,2
55,179,0,3
56,182,4,1
57,187,0,4
58,187,2,1
59,189,0,4
60,191,0,1
61,192,0,0
