,step,vertical_idx,horizontal_idx
0,13,4,1
1,16,0,2
2,17,2,3
3,18,0,2
4,18,1,0
5,18,3,3
6,18,4,2
7,20,0,3
8,20,4,4
9,22,4,2
10,27,0,3
11,28,1,0
12,28,2,4
13,30,1,4
14,34,3,0
15,38,2,3
16,39,1,2
17,43,4,1
18,47,1,1
19,48,3,4
20,64,4,0
21,68,4,3
22,71,4,2
23,72,4,2
24,80,0,2
25,85,0,2
26,94,4,3
27,99,3,2
28,100,3,4
29,110,3,0
30,117,1,4
31,120,1,0
32,120,4,1
33,120,4,4
34,125,3,1
35,130,0,1
36,130,3,2
37,132,1,1
38,135,3,0
39,137,3,3
40,143,1,1
41,144,1,2
42,152,0,0
43,163,1,1
44,167,1,0
45,172,1,2
46,173,1,3
47,176,3,3
48,176,3,4
49,178,0,0
50,184,0,4
51,193,2,3
52,197,1,1
