,step,vertical_idx,horizontal_idx
0,3,0,4
1,6,3,0
2,7,0,1
3,9,0,3
4,9,4,3
5,17,2,3
6,21,1,0
7,28,4,2
8,30,3,2
9,40,3,0
10,51,0,2
11,52,2,4
12,53,2,2
13,54,2,2
14,64,3,3
15,66,3,0
16,69,3,4
17,73,3,1
18,73,3,2
19,74,2,3
20,75,4,4
21,84,2,4
22,96,2,4
23,105,3,1
24,108,4,3
25,111,0,4
26,115,2,4
27,116,1,1
28,117,1,1
29,117,1,4
30,128,4,4
31,133,1,4
32,134,2,4
33,135,2,3
34,136,0,2
35,136,3,3
36,138,0,2
37,139,4,1
38,148,2,3
39,154,2,1
40,158,2,2
41,163,1,3
42,163,4,2
43,170,3,1
44,171,0,2
45,172,3,3
46,178,2,3
47,180,4,0
48,184,1,3
49,185,3,4
50,195,1,4
