,step,vertical_idx,horizontal_idx
0,1,1,1
1,1,2,3
2,10,0,1
3,24,1,0
4,24,1,3
5,25,1,4
6,27,0,1
7,28,1,2
8,33,0,2
9,33,2,2
10,33,4,3
11,34,2,1
12,39,0,1
13,43,2,1
14,44,1,0
15,44,3,1
16,44,3,2
17,49,4,0
18,51,2,1
19,52,4,1
20,53,0,4
21,56,2,3
22,59,3,4
23,65,3,4
24,68,1,2
25,68,4,1
26,73,3,3
27,76,3,2
28,78,3,2
29,82,4,2
30,94,3,1
31,98,0,0
32,99,3,3
33,100,4,1
34,103,1,0
35,103,4,2
36,106,4,1
37,107,3,3
38,108,4,0
39,111,1,3
40,113,0,0
41,113,4,0
42,114,2,2
43,115,1,0
44,116,4,2
45,122,4,2
46,125,3,3
47,130,0,1
48,131,3,1
49,131,3,3
50,141,3,0
51,141,3,3
52,142,3,4
53,152,0,1
54,156,2,1
55,159,3,3
56,178,1,1
57,188,0,0
58,191,4,2
59,194,1,0
60,196,1,4
61,198,4,0
