,step,vertical_idx,horizontal_idx
0,11,4,0
1,13,1,4
2,18,3,2
3,20,3,4
4,31,0,3
5,41,4,2
6,48,3,3
7,50,0,0
8,55,3,2
9,57,4,3
10,58,2,2
11,61,0,4
12,65,1,0
13,65,3,4
14,69,1,0
15,71,1,3
16,73,3,0
17,77,3,4
18,81,1,0
19,82,1,3
20,89,1,4
21,91,4,4
22,92,3,2
23,92,4,0
24,98,1,4
25,100,4,1
26,101,3,3
27,101,4,4
28,104,1,0
29,104,2,3
30,107,1,2
31,108,3,2
32,111,0,2
33,111,3,0
34,111,3,4
35,113,0,1
36,117,2,3
37,118,0,1
38,118,2,3
39,119,0,3
40,122,2,2
41,124,0,3
42,128,0,1
43,131,1,1
44,135,1,4
45,140,1,0
46,141,2,3
47,147,3,2
48,156,1,4
49,166,3,2
50,170,1,3
51,171,1,2
52,173,3,1
53,173,4,0
54,176,1,1
55,179,2,2
56,192,3,3
