,step,vertical_idx,horizontal_idx
0,1,0,0
1,3,2,2
2,7,1,0
3,10,3,4
4,13,0,3
5,14,0,2
6,30,4,0
7,31,3,0
8,39,4,2
9,47,1,0
10,48,0,4
11,50,4,2
12,54,2,1
13,59,1,1
14,62,1,3
15,63,3,4
16,74,2,3
17,76,2,1
18,81,2,3
19,83,2,4
20,88,1,0
21,90,0,3
22,91,3,3
23,96,3,1
24,98,4,0
25,105,2,4
26,111,0,4
27,113,4,3
28,117,4,1
29,123,4,3
30,124,2,3
31,126,3,2
32,129,0,0
33,137,0,3
34,140,3,2
35,143,2,1
36,143,4,4
37,146,4,1
38,148,3,2
39,149,0,0
40,152,0,2
41,152,1,2
42,155,0,0
43,155,4,3
44,161,2,4
45,162,1,2
46,163,2,1
47,169,0,1
48,174,3,1
49,175,4,2
50,197,2,1
51,198,0,1
