,step,vertical_idx,horizontal_idx
0,3,2,4
1,5,2,1
2,8,0,0
3,11,3,4
4,14,3,3
5,18,1,0
6,30,3,2
7,30,4,0
8,33,1,3
9,34,1,1
10,42,1,2
11,42,4,1
12,43,2,4
13,47,4,3
14,48,2,4
15,48,4,4
16,53,1,3
17,54,1,4
18,54,3,1
19,58,2,3
20,61,0,1
21,61,4,3
22,64,2,4
23,65,0,1
24,67,2,2
25,73,3,4
26,75,3,3
27,87,1,0
28,89,0,2
29,94,1,2
30,100,0,1
31,103,4,4
32,105,4,1
33,106,4,2
34,110,2,1
35,113,0,0
36,116,0,0
37,118,1,1
38,121,0,1
39,144,1,1
40,145,1,2
41,147,1,0
42,150,3,1
43,153,1,3
44,154,1,4
45,157,3,4
46,158,1,2
47,160,0,2
48,162,3,3
49,163,0,1
50,168,3,3
51,171,3,3
52,173,0,2
53,178,4,0
54,187,0,0
55,190,3,4
56,191,4,4
